DepartamentoCodigo;Departamento;MunicipioCodigo;Municipio;Año;IRCArural;Nivel de riesgo rural;cluster
11;Bogotá, D.C.;11001;Bogotá, D.C.;2024;14.8;Medium Risk;3
13;Bolívar;13001;Cartagena de Indias;2024;2.4;No Risk;3
13;Bolívar;13062;Arroyohondo;2024;6.3;Low Risk;3
13;Bolívar;13074;Barranco de Loba;2024;32.3;Medium Risk;3
13;Bolívar;13248;El Guamo;2024;0.0;No Risk;3
13;Bolívar;13430;Magangué;2024;13.9;Low Risk;3
13;Bolívar;13433;Mahates;2024;29.8;Medium Risk;3
13;Bolívar;13442;María La Baja;2024;1.2;No Risk;3
13;Bolívar;13458;Montecristo;2024;12.5;Low Risk;3
13;Bolívar;13657;San Juan Nepomuceno;2024;33.3;Medium Risk;3
13;Bolívar;13838;Turbana;2024;0.0;No Risk;3
13;Bolívar;13873;Villanueva;2024;0.0;No Risk;3
13;Bolívar;13894;Zambrano;2024;26.6;Medium Risk;3
15;Boyacá;15001;Tunja;2024;10.9;Low Risk;1
15;Boyacá;15022;Almeida;2024;32.5;Medium Risk;1
15;Boyacá;15047;Aquitania;2024;6.2;Low Risk;1
15;Boyacá;15090;Berbeo;2024;69.4;High Risk;1
15;Boyacá;15106;Briceño;2024;72.3;High Risk;1
15;Boyacá;15131;Caldas;2024;94.9;Sanitaryly not feasible;1
15;Boyacá;15135;Campohermoso;2024;8.3;Low Risk;1
15;Boyacá;15183;Chita;2024;23.7;Medium Risk;1
15;Boyacá;15185;Chitaraque;2024;10.7;Low Risk;1
15;Boyacá;15187;Chivatá;2024;9.1;Low Risk;1
15;Boyacá;15212;Coper;2024;74.4;High Risk;1
15;Boyacá;15215;Corrales;2024;38.0;High Risk;1
15;Boyacá;15223;Cubará;2024;43.9;High Risk;1
15;Boyacá;15224;Cucaita;2024;24.3;Medium Risk;1
15;Boyacá;15226;Cuítiva;2024;9.3;Low Risk;1
15;Boyacá;15232;Chíquiza;2024;7.2;Low Risk;1
15;Boyacá;15238;Duitama;2024;0.4;No Risk;1
15;Boyacá;15244;El Cocuy;2024;0.0;No Risk;1
15;Boyacá;15276;Floresta;2024;12.6;Low Risk;1
15;Boyacá;15299;Garagoa;2024;0.0;No Risk;1
15;Boyacá;15325;Guayatá;2024;0.0;No Risk;1
15;Boyacá;15377;Labranzagrande;2024;56.7;High Risk;1
15;Boyacá;15401;La Victoria;2024;12.1;Low Risk;1
15;Boyacá;15407;Villa de Leyva;2024;7.2;Low Risk;1
15;Boyacá;15442;Maripí;2024;6.6;Low Risk;1
15;Boyacá;15476;Motavita;2024;12.1;Low Risk;1
15;Boyacá;15480;Muzo;2024;58.5;High Risk;1
15;Boyacá;15491;Nobsa;2024;4.4;No Risk;1
15;Boyacá;15500;Oicatá;2024;39.7;High Risk;1
15;Boyacá;15511;Pachavita;2024;87.2;Sanitaryly not feasible;1
15;Boyacá;15516;Paipa;2024;6.5;Low Risk;1
15;Boyacá;15518;Pajarito;2024;14.0;Low Risk;1
15;Boyacá;15531;Pauna;2024;81.5;Sanitaryly not feasible;1
15;Boyacá;15533;Paya;2024;8.5;Low Risk;1
15;Boyacá;15550;Pisba;2024;15.4;Medium Risk;1
15;Boyacá;15580;Quípama;2024;6.3;Low Risk;1
15;Boyacá;15599;Ramiriquí;2024;0.8;No Risk;1
15;Boyacá;15600;Ráquira;2024;10.6;Low Risk;1
15;Boyacá;15638;Sáchica;2024;8.7;Low Risk;1
15;Boyacá;15660;San Eduardo;2024;81.0;Sanitaryly not feasible;1
15;Boyacá;15676;San Miguel de Sema;2024;10.0;Low Risk;1
15;Boyacá;15681;San Pablo de Borbur;2024;0.0;No Risk;1
15;Boyacá;15690;Santa María;2024;0.0;No Risk;1
15;Boyacá;15693;Santa Rosa de Viterbo;2024;4.2;No Risk;1
15;Boyacá;15723;Sativasur;2024;7.2;Low Risk;1
15;Boyacá;15740;Siachoque;2024;14.5;Medium Risk;1
15;Boyacá;15759;Sogamoso;2024;1.2;No Risk;1
15;Boyacá;15762;Sora;2024;30.1;Medium Risk;1
15;Boyacá;15764;Soracá;2024;23.6;Medium Risk;1
15;Boyacá;15776;Sutamarchán;2024;86.4;Sanitaryly not feasible;1
15;Boyacá;15778;Sutatenza;2024;28.4;Medium Risk;1
15;Boyacá;15810;Tipacoque;2024;69.3;High Risk;1
15;Boyacá;15820;Tópaga;2024;40.8;High Risk;1
15;Boyacá;15822;Tota;2024;22.0;Medium Risk;1
15;Boyacá;15839;Tutazá;2024;45.2;High Risk;1
15;Boyacá;15879;Viracachá;2024;60.0;High Risk;1
17;Caldas;17001;Manizales;2024;62.9;High Risk;1
17;Caldas;17042;Anserma;2024;29.0;Medium Risk;1
17;Caldas;17050;Aranzazu;2024;78.7;High Risk;1
17;Caldas;17174;Chinchiná;2024;64.5;High Risk;1
17;Caldas;17272;Filadelfia;2024;38.7;High Risk;1
17;Caldas;17380;La Dorada;2024;7.6;Low Risk;1
17;Caldas;17388;La Merced;2024;85.5;Sanitaryly not feasible;1
17;Caldas;17433;Manzanares;2024;71.0;High Risk;1
17;Caldas;17486;Neira;2024;6.8;Low Risk;1
17;Caldas;17513;Pácora;2024;71.0;High Risk;1
17;Caldas;17524;Palestina;2024;56.4;High Risk;1
17;Caldas;17541;Pensilvania;2024;63.3;High Risk;1
17;Caldas;17614;Riosucio;2024;72.9;High Risk;1
17;Caldas;17616;Risaralda;2024;64.5;High Risk;1
17;Caldas;17653;Salamina;2024;66.9;High Risk;1
17;Caldas;17662;Samaná;2024;71.6;High Risk;1
17;Caldas;17665;San José;2024;67.6;High Risk;1
17;Caldas;17777;Supía;2024;73.7;High Risk;1
17;Caldas;17867;Victoria;2024;35.1;High Risk;1
17;Caldas;17873;Villamaría;2024;54.8;High Risk;1
17;Caldas;17877;Viterbo;2024;74.4;High Risk;1
19;Cauca;19022;Almaguer;2024;0.0;No Risk;3
19;Cauca;19130;Cajibío;2024;0.0;No Risk;3
19;Cauca;19137;Caldono;2024;33.1;Medium Risk;3
19;Cauca;19256;El Tambo;2024;0.0;No Risk;3
19;Cauca;19300;Guachené;2024;0.0;No Risk;3
19;Cauca;19318;Guapi;2024;0.0;No Risk;3
19;Cauca;19355;Inzá;2024;24.8;Medium Risk;3
19;Cauca;19513;Padilla;2024;24.8;Medium Risk;3
19;Cauca;19548;Piendamó - Tunía;2024;0.0;No Risk;3
19;Cauca;19573;Puerto Tejada;2024;4.0;No Risk;3
19;Cauca;19585;Puracé;2024;12.3;Low Risk;3
19;Cauca;19698;Santander de Quilichao;2024;0.0;No Risk;3
19;Cauca;19807;Timbío;2024;3.2;No Risk;3
19;Cauca;19845;Villa Rica;2024;0.4;No Risk;3
20;Cesar;20011;Aguachica;2024;0.0;No Risk;3
20;Cesar;20032;Astrea;2024;39.8;High Risk;3
20;Cesar;20045;Becerril;2024;22.1;Medium Risk;3
20;Cesar;20060;Bosconia;2024;43.2;High Risk;3
20;Cesar;20295;Gamarra;2024;36.1;High Risk;3
20;Cesar;20710;San Alberto;2024;0.0;No Risk;3
23;Córdoba;23672;San Antero;2024;21.7;Medium Risk;3
25;Cundinamarca;25001;Agua de Dios;2024;3.0;No Risk;3
25;Cundinamarca;25019;Albán;2024;12.5;Low Risk;3
25;Cundinamarca;25035;Anapoima;2024;3.7;No Risk;3
25;Cundinamarca;25040;Anolaima;2024;14.1;Medium Risk;3
25;Cundinamarca;25053;Arbeláez;2024;23.8;Medium Risk;3
25;Cundinamarca;25086;Beltrán;2024;12.7;Low Risk;3
25;Cundinamarca;25120;Cabrera;2024;18.7;Medium Risk;3
25;Cundinamarca;25123;Cachipay;2024;8.0;Low Risk;3
25;Cundinamarca;25126;Cajicá;2024;3.1;No Risk;3
25;Cundinamarca;25175;Chía;2024;3.5;No Risk;3
25;Cundinamarca;25178;Chipaque;2024;9.9;Low Risk;3
25;Cundinamarca;25200;Cogua;2024;13.1;Low Risk;3
25;Cundinamarca;25214;Cota;2024;3.8;No Risk;3
25;Cundinamarca;25224;Cucunubá;2024;11.8;Low Risk;3
25;Cundinamarca;25245;El Colegio;2024;10.7;Low Risk;3
25;Cundinamarca;25258;El Peñón;2024;0.0;No Risk;3
25;Cundinamarca;25260;El Rosal;2024;0.0;No Risk;3
25;Cundinamarca;25269;Facatativá;2024;0.0;No Risk;3
25;Cundinamarca;25286;Funza;2024;1.0;No Risk;3
25;Cundinamarca;25290;Fusagasugá;2024;2.9;No Risk;3
25;Cundinamarca;25295;Gachancipá;2024;4.6;No Risk;3
25;Cundinamarca;25307;Girardot;2024;2.6;No Risk;3
25;Cundinamarca;25312;Granada;2024;1.4;No Risk;3
25;Cundinamarca;25317;Guachetá;2024;4.1;No Risk;3
25;Cundinamarca;25320;Guaduas;2024;7.7;Low Risk;3
25;Cundinamarca;25322;Guasca;2024;6.2;Low Risk;3
25;Cundinamarca;25324;Guataquí;2024;0.0;No Risk;3
25;Cundinamarca;25328;Guayabal de Síquima;2024;0.0;No Risk;3
25;Cundinamarca;25368;Jerusalén;2024;5.7;Low Risk;3
25;Cundinamarca;25372;Junín;2024;0.6;No Risk;3
25;Cundinamarca;25377;La Calera;2024;12.4;Low Risk;3
25;Cundinamarca;25386;La Mesa;2024;16.2;Medium Risk;3
25;Cundinamarca;25402;La Vega;2024;22.6;Medium Risk;3
25;Cundinamarca;25407;Lenguazaque;2024;73.1;High Risk;3
25;Cundinamarca;25426;Machetá;2024;14.7;Medium Risk;3
25;Cundinamarca;25430;Madrid;2024;1.4;No Risk;3
25;Cundinamarca;25486;Nemocón;2024;9.2;Low Risk;3
25;Cundinamarca;25488;Nilo;2024;4.6;No Risk;3
25;Cundinamarca;25489;Nimaima;2024;1.2;No Risk;3
25;Cundinamarca;25491;Nocaima;2024;31.3;Medium Risk;3
25;Cundinamarca;25513;Pacho;2024;0.0;No Risk;3
25;Cundinamarca;25524;Pandi;2024;6.2;Low Risk;3
25;Cundinamarca;25535;Pasca;2024;18.7;Medium Risk;3
25;Cundinamarca;25592;Quebradanegra;2024;14.4;Medium Risk;3
25;Cundinamarca;25612;Ricaurte;2024;0.0;No Risk;3
25;Cundinamarca;25645;San Antonio del Tequendama;2024;5.8;Low Risk;3
25;Cundinamarca;25658;San Francisco;2024;0.4;No Risk;3
25;Cundinamarca;25662;San Juan de Rioseco;2024;0.0;No Risk;3
25;Cundinamarca;25718;Sasaima;2024;3.1;No Risk;3
25;Cundinamarca;25736;Sesquilé;2024;11.6;Low Risk;3
25;Cundinamarca;25740;Sibaté;2024;10.7;Low Risk;3
25;Cundinamarca;25743;Silvania;2024;42.9;High Risk;3
25;Cundinamarca;25745;Simijaca;2024;27.0;Medium Risk;3
25;Cundinamarca;25754;Soacha;2024;4.2;No Risk;3
25;Cundinamarca;25758;Sopó;2024;4.9;No Risk;3
25;Cundinamarca;25769;Subachoque;2024;7.2;Low Risk;3
25;Cundinamarca;25772;Suesca;2024;3.9;No Risk;3
25;Cundinamarca;25777;Supatá;2024;0.2;No Risk;3
25;Cundinamarca;25781;Sutatausa;2024;4.6;No Risk;3
25;Cundinamarca;25785;Tabio;2024;2.2;No Risk;3
25;Cundinamarca;25793;Tausa;2024;21.1;Medium Risk;3
25;Cundinamarca;25797;Tena;2024;24.6;Medium Risk;3
25;Cundinamarca;25799;Tenjo;2024;8.1;Low Risk;3
25;Cundinamarca;25805;Tibacuy;2024;0.2;No Risk;3
25;Cundinamarca;25807;Tibirita;2024;8.6;Low Risk;3
25;Cundinamarca;25817;Tocancipá;2024;0.3;No Risk;3
25;Cundinamarca;25841;Ubaque;2024;6.8;Low Risk;3
25;Cundinamarca;25843;Villa de San Diego de Ubaté;2024;0.0;No Risk;3
25;Cundinamarca;25845;Une;2024;1.2;No Risk;3
25;Cundinamarca;25873;Villapinzón;2024;5.2;Low Risk;3
25;Cundinamarca;25875;Villeta;2024;9.3;Low Risk;3
25;Cundinamarca;25885;Yacopí;2024;64.1;High Risk;3
25;Cundinamarca;25898;Zipacón;2024;64.6;High Risk;3
25;Cundinamarca;25899;Zipaquirá;2024;7.6;Low Risk;3
41;Huila;41001;Neiva;2024;9.8;Low Risk;3
41;Huila;41013;Agrado;2024;90.3;Sanitaryly not feasible;3
41;Huila;41026;Altamira;2024;9.7;Low Risk;3
41;Huila;41298;Garzón;2024;0.0;No Risk;3
41;Huila;41524;Palermo;2024;10.3;Low Risk;3
41;Huila;41530;Palestina;2024;1.2;No Risk;3
41;Huila;41615;Rivera;2024;0.0;No Risk;3
41;Huila;41660;Saladoblanco;2024;0.0;No Risk;3
44;La Guajira;44001;Riohacha;2024;6.3;Low Risk;3
44;La Guajira;44035;Albania;2024;29.5;Medium Risk;3
44;La Guajira;44090;Dibulla;2024;43.5;High Risk;3
44;La Guajira;44560;Manaure;2024;11.3;Low Risk;3
44;La Guajira;44847;Uribia;2024;39.7;High Risk;3
47;Magdalena;47030;Algarrobo;2024;37.5;High Risk;3
47;Magdalena;47058;Ariguaní;2024;7.5;Low Risk;3
47;Magdalena;47189;Ciénaga;2024;37.5;High Risk;3
47;Magdalena;47288;Fundación;2024;0.0;No Risk;3
47;Magdalena;47460;Nueva Granada;2024;0.0;No Risk;3
47;Magdalena;47570;Puebloviejo;2024;0.0;No Risk;3
47;Magdalena;47692;San Sebastián de Buenavista;2024;0.0;No Risk;3
47;Magdalena;47960;Zapayán;2024;18.8;Medium Risk;3
47;Magdalena;47980;Zona Bananera;2024;0.0;No Risk;3
50;Meta;50001;Villavicencio;2024;12.7;Low Risk;0
50;Meta;50006;Acacías;2024;10.6;Low Risk;0
50;Meta;50150;Castilla La Nueva;2024;19.9;Medium Risk;0
50;Meta;50251;El Castillo;2024;0.0;No Risk;0
50;Meta;50318;Guamal;2024;0.0;No Risk;0
52;Nariño;52001;Pasto;2024;1.5;No Risk;3
52;Nariño;52022;Aldana;2024;21.3;Medium Risk;3
52;Nariño;52036;Ancuya;2024;57.5;High Risk;3
52;Nariño;52051;Arboleda;2024;64.8;High Risk;3
52;Nariño;52215;Córdoba;2024;23.5;Medium Risk;3
52;Nariño;52227;Cumbal;2024;3.7;No Risk;3
52;Nariño;52240;Chachagüí;2024;35.0;Medium Risk;3
52;Nariño;52254;El Peñol;2024;19.4;Medium Risk;3
52;Nariño;52320;Guaitarilla;2024;76.7;High Risk;3
52;Nariño;52323;Gualmatán;2024;16.0;Medium Risk;3
52;Nariño;52356;Ipiales;2024;72.5;High Risk;3
52;Nariño;52381;La Florida;2024;1.0;No Risk;3
52;Nariño;52399;La Unión;2024;75.1;High Risk;3
52;Nariño;52411;Linares;2024;62.5;High Risk;3
52;Nariño;52427;Magüí;2024;24.8;Medium Risk;3
52;Nariño;52435;Mallama;2024;44.7;High Risk;3
52;Nariño;52480;Nariño;2024;11.2;Low Risk;3
52;Nariño;52585;Pupiales;2024;49.7;High Risk;3
52;Nariño;52612;Ricaurte;2024;28.5;Medium Risk;3
52;Nariño;52678;Samaniego;2024;62.0;High Risk;3
52;Nariño;52683;Sandoná;2024;12.4;Low Risk;3
52;Nariño;52696;Santa Bárbara;2024;53.5;High Risk;3
52;Nariño;52788;Tangua;2024;61.2;High Risk;3
52;Nariño;52835;San Andrés de Tumaco;2024;19.3;Medium Risk;3
54;Norte de Santander;54001;San José de Cúcuta;2024;0.0;No Risk;3
54;Norte de Santander;54099;Bochalema;2024;0.0;No Risk;3
54;Norte de Santander;54109;Bucarasica;2024;79.1;High Risk;3
54;Norte de Santander;54128;Cáchira;2024;46.5;High Risk;3
54;Norte de Santander;54172;Chinácota;2024;60.8;High Risk;3
54;Norte de Santander;54261;El Zulia;2024;0.0;No Risk;3
54;Norte de Santander;54673;San Cayetano;2024;0.0;No Risk;3
63;Quindío;63001;Armenia;2024;1.4;No Risk;3
63;Quindío;63130;Calarcá;2024;0.0;No Risk;3
66;Risaralda;66001;Pereira;2024;29.2;Medium Risk;3
66;Risaralda;66045;Apía;2024;67.5;High Risk;3
66;Risaralda;66075;Balboa;2024;76.3;High Risk;3
66;Risaralda;66088;Belén de Umbría;2024;22.5;Medium Risk;3
66;Risaralda;66318;Guática;2024;68.3;High Risk;3
66;Risaralda;66400;La Virginia;2024;0.0;No Risk;3
66;Risaralda;66440;Marsella;2024;32.8;Medium Risk;3
66;Risaralda;66456;Mistrató;2024;7.2;Low Risk;3
66;Risaralda;66594;Quinchía;2024;69.0;High Risk;3
66;Risaralda;66682;Santa Rosa de Cabal;2024;3.7;No Risk;3
66;Risaralda;66687;Santuario;2024;54.2;High Risk;3
68;Santander;68077;Barbosa;2024;0.0;No Risk;3
68;Santander;68079;Barichara;2024;94.0;Sanitaryly not feasible;3
68;Santander;68092;Betulia;2024;0.0;No Risk;3
68;Santander;68190;Cimitarra;2024;0.0;No Risk;3
68;Santander;68229;Curití;2024;0.0;No Risk;3
68;Santander;68235;El Carmen de Chucurí;2024;46.9;High Risk;3
68;Santander;68255;El Playón;2024;84.9;Sanitaryly not feasible;3
68;Santander;68266;Enciso;2024;1.5;No Risk;3
68;Santander;68276;Floridablanca;2024;0.0;No Risk;3
68;Santander;68307;Girón;2024;2.5;No Risk;3
68;Santander;68370;Jordán;2024;74.4;High Risk;3
68;Santander;68406;Lebrija;2024;13.6;Low Risk;3
68;Santander;68524;Palmas del Socorro;2024;32.3;Medium Risk;3
68;Santander;68572;Puente Nacional;2024;22.4;Medium Risk;3
68;Santander;68573;Puerto Parra;2024;11.4;Low Risk;3
68;Santander;68615;Rionegro;2024;67.4;High Risk;3
68;Santander;68655;Sabana de Torres;2024;0.0;No Risk;3
68;Santander;68689;San Vicente de Chucurí;2024;29.2;Medium Risk;3
68;Santander;68770;Suaita;2024;33.9;Medium Risk;3
68;Santander;68820;Tona;2024;52.6;High Risk;3
68;Santander;68872;Villanueva;2024;92.4;Sanitaryly not feasible;3
68;Santander;68895;Zapatoca;2024;30.2;Medium Risk;3
70;Sucre;70001;Sincelejo;2024;6.3;Low Risk;3
70;Sucre;70110;Buenavista;2024;0.0;No Risk;3
73;Tolima;73001;Ibagué;2024;45.8;High Risk;3
73;Tolima;73268;Espinal;2024;0.0;No Risk;3
73;Tolima;73678;San Luis;2024;0.0;No Risk;3
76;Valle del Cauca;76001;Cali;2024;2.5;No Risk;3
76;Valle del Cauca;76020;Alcalá;2024;22.7;Medium Risk;3
76;Valle del Cauca;76036;Andalucía;2024;0.0;No Risk;3
76;Valle del Cauca;76041;Ansermanuevo;2024;17.6;Medium Risk;3
76;Valle del Cauca;76054;Argelia;2024;60.9;High Risk;3
76;Valle del Cauca;76100;Bolívar;2024;25.4;Medium Risk;3
76;Valle del Cauca;76109;Buenaventura;2024;0.0;No Risk;3
76;Valle del Cauca;76113;Bugalagrande;2024;11.7;Low Risk;3
76;Valle del Cauca;76122;Caicedonia;2024;0.0;No Risk;3
76;Valle del Cauca;76126;Calima;2024;50.8;High Risk;3
76;Valle del Cauca;76130;Candelaria;2024;12.1;Low Risk;3
76;Valle del Cauca;76233;Dagua;2024;10.3;Low Risk;3
76;Valle del Cauca;76243;El Águila;2024;13.0;Low Risk;3
76;Valle del Cauca;76248;El Cerrito;2024;1.7;No Risk;3
76;Valle del Cauca;76250;El Dovio;2024;0.0;No Risk;3
76;Valle del Cauca;76275;Florida;2024;0.0;No Risk;3
76;Valle del Cauca;76306;Ginebra;2024;10.5;Low Risk;3
76;Valle del Cauca;76318;Guacarí;2024;3.7;No Risk;3
76;Valle del Cauca;76364;Jamundí;2024;21.3;Medium Risk;3
76;Valle del Cauca;76377;La Cumbre;2024;6.2;Low Risk;3
76;Valle del Cauca;76400;La Unión;2024;11.2;Low Risk;3
76;Valle del Cauca;76403;La Victoria;2024;0.0;No Risk;3
76;Valle del Cauca;76497;Obando;2024;49.7;High Risk;3
76;Valle del Cauca;76520;Palmira;2024;8.4;Low Risk;3
76;Valle del Cauca;76563;Pradera;2024;0.0;No Risk;3
76;Valle del Cauca;76606;Restrepo;2024;0.0;No Risk;3
76;Valle del Cauca;76616;Riofrío;2024;18.0;Medium Risk;3
76;Valle del Cauca;76622;Roldanillo;2024;0.1;No Risk;3
76;Valle del Cauca;76670;San Pedro;2024;1.4;No Risk;3
76;Valle del Cauca;76736;Sevilla;2024;25.4;Medium Risk;3
76;Valle del Cauca;76823;Toro;2024;21.7;Medium Risk;3
76;Valle del Cauca;76828;Trujillo;2024;21.8;Medium Risk;3
76;Valle del Cauca;76834;Tuluá;2024;7.1;Low Risk;3
76;Valle del Cauca;76845;Ulloa;2024;0.0;No Risk;3
76;Valle del Cauca;76863;Versalles;2024;65.0;High Risk;3
76;Valle del Cauca;76890;Yotoco;2024;40.6;High Risk;3
76;Valle del Cauca;76892;Yumbo;2024;13.0;Low Risk;3
76;Valle del Cauca;76895;Zarzal;2024;3.8;No Risk;3
81;Arauca;81001;Arauca;2024;35.2;High Risk;3
81;Arauca;81065;Arauquita;2024;21.4;Medium Risk;3
81;Arauca;81736;Saravena;2024;49.5;High Risk;3
85;Casanare;85001;Yopal;2024;3.2;No Risk;3
85;Casanare;85325;San Luis de Palenque;2024;0.5;No Risk;3
85;Casanare;85410;Tauramena;2024;20.7;Medium Risk;3
86;Putumayo;86571;Puerto Guzmán;2024;20.7;Medium Risk;3
88;Archipiélago de San Andrés, Providencia Y Santa Catalina;88001;San Andrés;2024;8.5;Low Risk;3
91;Amazonas;91540;Puerto Nariño;2024;2.4;No Risk;3
95;Guaviare;95025;El Retorno;2024;12.9;Low Risk;3
5;Antioquia;5001;Medellín;2024;3.0;No Risk;2
5;Antioquia;5030;Amagá;2024;62.0;High Risk;2
5;Antioquia;5034;Andes;2024;8.4;Low Risk;2
5;Antioquia;5036;Angelópolis;2024;61.0;High Risk;2
5;Antioquia;5038;Angostura;2024;16.3;Medium Risk;2
5;Antioquia;5040;Anorí;2024;0.6;No Risk;2
5;Antioquia;5042;Santa Fé de Antioquia;2024;19.8;Medium Risk;2
5;Antioquia;5044;Anzá;2024;96.4;Sanitaryly not feasible;2
5;Antioquia;5045;Apartadó;2024;13.8;Low Risk;2
5;Antioquia;5055;Argelia;2024;0.0;No Risk;2
5;Antioquia;5079;Barbosa;2024;49.0;High Risk;2
5;Antioquia;5086;Belmira;2024;38.5;High Risk;2
5;Antioquia;5091;Betania;2024;26.9;Medium Risk;2
5;Antioquia;5093;Betulia;2024;26.9;Medium Risk;2
5;Antioquia;5101;Ciudad Bolívar;2024;42.7;High Risk;2
5;Antioquia;5129;Caldas;2024;57.6;High Risk;2
5;Antioquia;5145;Caramanta;2024;89.4;Sanitaryly not feasible;2
5;Antioquia;5147;Carepa;2024;32.0;Medium Risk;2
5;Antioquia;5148;El Carmen de Viboral;2024;5.9;Low Risk;2
5;Antioquia;5197;Cocorná;2024;29.3;Medium Risk;2
5;Antioquia;5212;Copacabana;2024;14.0;Low Risk;2
5;Antioquia;5237;Donmatías;2024;97.4;Sanitaryly not feasible;2
5;Antioquia;5240;Ebéjico;2024;24.1;Medium Risk;2
5;Antioquia;5250;El Bagre;2024;100.0;Sanitaryly not feasible;2
5;Antioquia;5264;Entrerríos;2024;11.4;Low Risk;2
5;Antioquia;5266;Envigado;2024;7.3;Low Risk;2
5;Antioquia;5282;Fredonia;2024;0.0;No Risk;2
5;Antioquia;5284;Frontino;2024;32.5;Medium Risk;2
5;Antioquia;5306;Giraldo;2024;97.4;Sanitaryly not feasible;2
5;Antioquia;5308;Girardota;2024;27.9;Medium Risk;2
5;Antioquia;5315;Guadalupe;2024;0.0;No Risk;2
5;Antioquia;5318;Guarne;2024;0.2;No Risk;2
5;Antioquia;5321;Guatapé;2024;0.0;No Risk;2
5;Antioquia;5347;Heliconia;2024;97.4;Sanitaryly not feasible;2
5;Antioquia;5353;Hispania;2024;13.4;Low Risk;2
5;Antioquia;5360;Itagüí;2024;15.2;Medium Risk;2
5;Antioquia;5364;Jardín;2024;0.0;No Risk;2
5;Antioquia;5368;Jericó;2024;13.3;Low Risk;2
5;Antioquia;5376;La Ceja;2024;38.1;High Risk;2
5;Antioquia;5380;La Estrella;2024;1.5;No Risk;2
5;Antioquia;5400;La Unión;2024;25.2;Medium Risk;2
5;Antioquia;5411;Liborina;2024;79.1;High Risk;2
5;Antioquia;5425;Maceo;2024;53.1;High Risk;2
5;Antioquia;5440;Marinilla;2024;6.2;Low Risk;2
5;Antioquia;5490;Necoclí;2024;0.0;No Risk;2
5;Antioquia;5501;Olaya;2024;1.5;No Risk;2
5;Antioquia;5585;Puerto Nare;2024;16.0;Medium Risk;2
5;Antioquia;5591;Puerto Triunfo;2024;13.9;Low Risk;2
5;Antioquia;5604;Remedios;2024;0.0;No Risk;2
5;Antioquia;5607;Retiro;2024;16.3;Medium Risk;2
5;Antioquia;5615;Rionegro;2024;6.8;Low Risk;2
5;Antioquia;5631;Sabaneta;2024;7.4;Low Risk;2
5;Antioquia;5642;Salgar;2024;84.2;Sanitaryly not feasible;2
5;Antioquia;5652;San Francisco;2024;0.0;No Risk;2
5;Antioquia;5656;San Jerónimo;2024;53.2;High Risk;2
5;Antioquia;5660;San Luis;2024;42.0;High Risk;2
5;Antioquia;5664;San Pedro de Los Milagros;2024;5.6;Low Risk;2
5;Antioquia;5674;San Vicente Ferrer;2024;12.5;Low Risk;2
5;Antioquia;5679;Santa Bárbara;2024;32.5;Medium Risk;2
5;Antioquia;5686;Santa Rosa de Osos;2024;0.0;No Risk;2
5;Antioquia;5756;Sonsón;2024;35.4;High Risk;2
5;Antioquia;5761;Sopetrán;2024;0.0;No Risk;2
5;Antioquia;5789;Támesis;2024;63.9;High Risk;2
5;Antioquia;5790;Tarazá;2024;0.0;No Risk;2
5;Antioquia;5792;Tarso;2024;0.0;No Risk;2
5;Antioquia;5809;Titiribí;2024;88.3;Sanitaryly not feasible;2
5;Antioquia;5837;Turbo;2024;0.0;No Risk;2
5;Antioquia;5847;Urrao;2024;70.8;High Risk;2
5;Antioquia;5858;Vegachí;2024;35.4;High Risk;2
5;Antioquia;5861;Venecia;2024;0.0;No Risk;2
5;Antioquia;5887;Yarumal;2024;29.5;Medium Risk;2
8;Atlántico;8001;Barranquilla;2024;0.0;No Risk;3
8;Atlántico;8078;Baranoa;2024;36.1;High Risk;3
8;Atlántico;8137;Campo de La Cruz;2024;9.2;Low Risk;3
8;Atlántico;8141;Candelaria;2024;0.0;No Risk;3
8;Atlántico;8296;Galapa;2024;0.0;No Risk;3
8;Atlántico;8372;Juan de Acosta;2024;0.0;No Risk;3
8;Atlántico;8421;Luruaco;2024;9.4;Low Risk;3
8;Atlántico;8433;Malambo;2024;33.6;Medium Risk;3
8;Atlántico;8436;Manatí;2024;0.0;No Risk;3
8;Atlántico;8549;Piojó;2024;0.0;No Risk;3
8;Atlántico;8558;Polonuevo;2024;0.0;No Risk;3
8;Atlántico;8560;Ponedera;2024;13.7;Low Risk;3
8;Atlántico;8573;Puerto Colombia;2024;0.0;No Risk;3
8;Atlántico;8606;Repelón;2024;6.5;Low Risk;3
8;Atlántico;8638;Sabanalarga;2024;4.9;No Risk;3
8;Atlántico;8675;Santa Lucía;2024;0.0;No Risk;3
8;Atlántico;8832;Tubará;2024;9.8;Low Risk;3
5;Antioquia;5001;Medellín;2021;4.2;No Risk;2
5;Antioquia;5001;Medellín;2022;6.8;Low Risk;2
5;Antioquia;5001;Medellín;2023;2.9;No Risk;2
5;Antioquia;5030;Amagá;2021;66.8;High Risk;2
5;Antioquia;5030;Amagá;2022;64.9;High Risk;2
5;Antioquia;5030;Amagá;2023;61.9;High Risk;2
5;Antioquia;5034;Andes;2021;0.0;No Risk;2
5;Antioquia;5034;Andes;2022;1.4;No Risk;2
5;Antioquia;5034;Andes;2023;0.0;No Risk;2
5;Antioquia;5036;Angelópolis;2021;82.8;Sanitaryly not feasible;2
