DepartamentoCodigo;Departamento;MunicipioCodigo;Municipio;Año;IRCArural;Nivel de riesgo rural
86;Putumayo;86001;Mocoa;2,021;10.5;Bajo riesgo
86;Putumayo;86001;Mocoa;2,022;0.0;Sin riesgo
86;Putumayo;86001;Mocoa;2,023;2.1;Sin riesgo
86;Putumayo;86219;Colón;2,021;10.5;Bajo riesgo
86;Putumayo;86568;Puerto Asís;2,021;55.9;Alto riesgo
86;Putumayo;86568;Puerto Asís;2,022;90.2;Inviable sanitariamente
86;Putumayo;86568;Puerto Asís;2,023;69.8;Alto riesgo
86;Putumayo;86569;Puerto Caicedo;2,021;0.0;Sin riesgo
86;Putumayo;86569;Puerto Caicedo;2,022;0.0;Sin riesgo
86;Putumayo;86569;Puerto Caicedo;2,023;2.2;Sin riesgo
86;Putumayo;86571;Puerto Guzmán;2,021;0.2;Sin riesgo
86;Putumayo;86571;Puerto Guzmán;2,022;3.9;Sin riesgo
86;Putumayo;86571;Puerto Guzmán;2,023;5.2;Bajo riesgo
86;Putumayo;86573;Puerto Leguízamo;2,021;10.5;Bajo riesgo
86;Putumayo;86573;Puerto Leguízamo;2,022;7.0;Bajo riesgo
86;Putumayo;86749;Sibundoy;2,021;37.3;Alto riesgo
86;Putumayo;86749;Sibundoy;2,022;18.9;Riesgo medio
86;Putumayo;86755;San Francisco;2,021;0.0;Sin riesgo
86;Putumayo;86757;San Miguel;2,022;69.7;Alto riesgo
86;Putumayo;86757;San Miguel;2,023;97.9;Inviable sanitariamente
88;Archipiélago de San Andrés, Providencia y Santa Catalina;88001;San Andrés;2,021;3.7;Sin riesgo
88;Archipiélago de San Andrés, Providencia y Santa Catalina;88001;San Andrés;2,022;4.4;Sin riesgo
88;Archipiélago de San Andrés, Providencia y Santa Catalina;88001;San Andrés;2,023;7.4;Bajo riesgo
88;Archipiélago de San Andrés, Providencia y Santa Catalina;88564;Providencia;2,021;18.2;Riesgo medio
95;Guaviare;95025;El Retorno;2,021;16.7;Riesgo medio
95;Guaviare;95025;El Retorno;2,022;8.4;Bajo riesgo
95;Guaviare;95025;El Retorno;2,023;3.2;Sin riesgo
