"CodigoEstacion,""CodigoSensor"",""FechaObservacion"",""ValorObservado"",""NombreEstacion"",""Departamento"",""Municipio"",""ZonaHidrografica"",""Latitud"",""Longitud"",""DescripcionSensor"",""UnidadMedida"""
"0029047070,""0240"",""2024 Jan 01 07:10:00 PM"",""0,1"",""SAN PEDRITO"",""ATLANTICO"",""SUAN"",""BAJO MAGDALENA"",""10,26822222"",""-74,90786111"",""PRECIPITACIÓN"",""mm"""
"0029047000,""0240"",""2024 Jan 01 01:00:00 PM"",""0,07"",""TEBSA BQUILLA"",""ATLANTICO"",""SOLEDAD"",""BAJO MAGDALENA"",""10,93663889"",""-74,75988889"",""PRECIPITACIÓN"",""mm"""
"0048015050,""0257"",""2024 Jan 01 06:44:00 PM"",""0,1"",""AEROPUERTO VASQUEZ COBO"",""AMAZONAS"",""LETICIA"",""AMAZONAS - DIRECTOS"",""-4,19386111"",""-69,94091667"",""GPRS - PRECIPITACIÓN"",""mm"""
"0052057100,""0240"",""2024 Jan 01 03:10:00 PM"",""0,01"",""RUMICHACA"",""NARIÑO"",""IPIALES"",""PATÍA"",""0,81378611"",""-77,66197778"",""PRECIPITACIÓN"",""mm"""
"0035235010,""0240"",""2024 Jan 01 04:40:00 PM"",""1,4"",""CARDON EL"",""BOYACÁ"",""SOCOTÁ"",""META"",""6,01166667"",""-72,52927778"",""PRECIPITACIÓN"",""mm"""
"0048015050,""0257"",""2024 Jan 01 08:18:00 PM"",""0,2"",""AEROPUERTO VASQUEZ COBO"",""AMAZONAS"",""LETICIA"",""AMAZONAS - DIRECTOS"",""-4,19386111"",""-69,94091667"",""GPRS - PRECIPITACIÓN"",""mm"""
"0054025010,""0240"",""2024 Jan 01 08:40:00 PM"",""6,7"",""SAN JOSE PALMAR"",""CHOCÓ"",""NÓVITA"",""SAN JUÁN"",""4,89808333"",""-76,67666667"",""PRECIPITACIÓN"",""mm"""
"0054025010,""0240"",""2024 Jan 01 05:00:00 PM"",""6,7"",""SAN JOSE PALMAR"",""CHOCÓ"",""NÓVITA"",""SAN JUÁN"",""4,89808333"",""-76,67666667"",""PRECIPITACIÓN"",""mm"""
"0048015050,""0240"",""2024 Jan 01 12:30:00 PM"",""1,9"",""AEROPUERTO VASQUEZ COBO"",""AMAZONAS"",""LETICIA"",""AMAZONAS - DIRECTOS"",""-4,19386111"",""-69,94091667"",""PRECIPITACIÓN"",""mm"""
"0048015050,""0240"",""2024 Jan 01 11:40:00 PM"",""1,21"",""AEROPUERTO VASQUEZ COBO"",""AMAZONAS"",""LETICIA"",""AMAZONAS - DIRECTOS"",""-4,19386111"",""-69,94091667"",""PRECIPITACIÓN"",""mm"""
"0048015050,""0257"",""2024 Jan 01 06:52:00 PM"",""0,1"",""AEROPUERTO VASQUEZ COBO"",""AMAZONAS"",""LETICIA"",""AMAZONAS - DIRECTOS"",""-4,19386111"",""-69,94091667"",""GPRS - PRECIPITACIÓN"",""mm"""
"0048015050,""0257"",""2024 Jan 01 10:20:00 PM"",""0,1"",""AEROPUERTO VASQUEZ COBO"",""AMAZONAS"",""LETICIA"",""AMAZONAS - DIRECTOS"",""-4,19386111"",""-69,94091667"",""GPRS - PRECIPITACIÓN"",""mm"""
"0029045190,""0257"",""2024 Jan 01 04:30:00 PM"",""0,1"",""AEROPUERTO E. CORTISSOZ"",""ATLANTICO"",""SOLEDAD"",""BAJO MAGDALENA"",""10,91777778"",""-74,77972222"",""GPRS - PRECIPITACIÓN"",""mm"""
"0029045190,""0240"",""2024 Jan 01 03:00:00 PM"",""0,82"",""AEROPUERTO E. CORTISSOZ"",""ATLANTICO"",""SOLEDAD"",""BAJO MAGDALENA"",""10,91777778"",""-74,77972222"",""PRECIPITACIÓN"",""mm"""
"0048015050,""0257"",""2024 Jan 01 10:52:00 PM"",""0,2"",""AEROPUERTO VASQUEZ COBO"",""AMAZONAS"",""LETICIA"",""AMAZONAS - DIRECTOS"",""-4,19386111"",""-69,94091667"",""GPRS - PRECIPITACIÓN"",""mm"""
"0048015050,""0257"",""2024 Jan 01 06:48:00 PM"",""0,1"",""AEROPUERTO VASQUEZ COBO"",""AMAZONAS"",""LETICIA"",""AMAZONAS - DIRECTOS"",""-4,19386111"",""-69,94091667"",""GPRS - PRECIPITACIÓN"",""mm"""
"0029045190,""0257"",""2024 Jan 01 04:32:00 PM"",""0,1"",""AEROPUERTO E. CORTISSOZ"",""ATLANTICO"",""SOLEDAD"",""BAJO MAGDALENA"",""10,91777778"",""-74,77972222"",""GPRS - PRECIPITACIÓN"",""mm"""
"0048015050,""0257"",""2024 Jan 01 06:20:00 PM"",""0,2"",""AEROPUERTO VASQUEZ COBO"",""AMAZONAS"",""LETICIA"",""AMAZONAS - DIRECTOS"",""-4,19386111"",""-69,94091667"",""GPRS - PRECIPITACIÓN"",""mm"""
"0025020470,""0240"",""2024 Jan 01 01:40:00 PM"",""0,2"",""CHINU"",""CÓRDOBA"",""CHINÚ"",""BAJO MAGDALENA- CAUCA -SAN JORGE"",""9,11777778"",""-75,39333333"",""PRECIPITACIÓN"",""mm"""
"0025020470,""0240"",""2024 Jan 01 01:20:00 PM"",""0,2"",""CHINU"",""CÓRDOBA"",""CHINÚ"",""BAJO MAGDALENA- CAUCA -SAN JORGE"",""9,11777778"",""-75,39333333"",""PRECIPITACIÓN"",""mm"""
"0054025010,""0240"",""2024 Jan 01 03:40:00 PM"",""6,7"",""SAN JOSE PALMAR"",""CHOCÓ"",""NÓVITA"",""SAN JUÁN"",""4,89808333"",""-76,67666667"",""PRECIPITACIÓN"",""mm"""
"0029045190,""0257"",""2024 Jan 01 02:00:00 PM"",""0,1"",""AEROPUERTO E. CORTISSOZ"",""ATLANTICO"",""SOLEDAD"",""BAJO MAGDALENA"",""10,91777778"",""-74,77972222"",""GPRS - PRECIPITACIÓN"",""mm"""
"0048015050,""0240"",""2024 Jan 01 11:20:00 PM"",""1,4"",""AEROPUERTO VASQUEZ COBO"",""AMAZONAS"",""LETICIA"",""AMAZONAS - DIRECTOS"",""-4,19386111"",""-69,94091667"",""PRECIPITACIÓN"",""mm"""
"0048015050,""0257"",""2024 Jan 01 01:18:00 PM"",""0,2"",""AEROPUERTO VASQUEZ COBO"",""AMAZONAS"",""LETICIA"",""AMAZONAS - DIRECTOS"",""-4,19386111"",""-69,94091667"",""GPRS - PRECIPITACIÓN"",""mm"""
"0029045190,""0257"",""2024 Jan 01 02:24:00 PM"",""0,1"",""AEROPUERTO E. CORTISSOZ"",""ATLANTICO"",""SOLEDAD"",""BAJO MAGDALENA"",""10,91777778"",""-74,77972222"",""GPRS - PRECIPITACIÓN"",""mm"""
"0048015050,""0257"",""2024 Jan 01 12:26:00 PM"",""0,1"",""AEROPUERTO VASQUEZ COBO"",""AMAZONAS"",""LETICIA"",""AMAZONAS - DIRECTOS"",""-4,19386111"",""-69,94091667"",""GPRS - PRECIPITACIÓN"",""mm"""
"0048015050,""0257"",""2024 Jan 01 11:26:00 PM"",""0,1"",""AEROPUERTO VASQUEZ COBO"",""AMAZONAS"",""LETICIA"",""AMAZONAS - DIRECTOS"",""-4,19386111"",""-69,94091667"",""GPRS - PRECIPITACIÓN"",""mm"""
"0048015050,""0240"",""2024 Jan 01 05:40:00 PM"",""1,59"",""AEROPUERTO VASQUEZ COBO"",""AMAZONAS"",""LETICIA"",""AMAZONAS - DIRECTOS"",""-4,19386111"",""-69,94091667"",""PRECIPITACIÓN"",""mm"""
"0052055230,""0240"",""2024 Jan 01 12:10:00 PM"",""0,176"",""AEROPUERTO SAN LUIS"",""NARIÑO"",""ALDANA"",""PATÍA"",""0,85708333"",""-77,67775"",""PRECIPITACIÓN"",""mm"""
"0048015050,""0240"",""2024 Jan 01 04:20:00 PM"",""1,87"",""AEROPUERTO VASQUEZ COBO"",""AMAZONAS"",""LETICIA"",""AMAZONAS - DIRECTOS"",""-4,19386111"",""-69,94091667"",""PRECIPITACIÓN"",""mm"""
"0048015050,""0257"",""2024 Jan 01 07:36:00 PM"",""0,1"",""AEROPUERTO VASQUEZ COBO"",""AMAZONAS"",""LETICIA"",""AMAZONAS - DIRECTOS"",""-4,19386111"",""-69,94091667"",""GPRS - PRECIPITACIÓN"",""mm"""
"0048015050,""0257"",""2024 Jan 01 12:54:00 PM"",""0,1"",""AEROPUERTO VASQUEZ COBO"",""AMAZONAS"",""LETICIA"",""AMAZONAS - DIRECTOS"",""-4,19386111"",""-69,94091667"",""GPRS - PRECIPITACIÓN"",""mm"""
"0048015050,""0240"",""2024 Jan 01 06:10:00 PM"",""1,19"",""AEROPUERTO VASQUEZ COBO"",""AMAZONAS"",""LETICIA"",""AMAZONAS - DIRECTOS"",""-4,19386111"",""-69,94091667"",""PRECIPITACIÓN"",""mm"""
"0048015050,""0257"",""2024 Jan 01 09:44:00 PM"",""0,1"",""AEROPUERTO VASQUEZ COBO"",""AMAZONAS"",""LETICIA"",""AMAZONAS - DIRECTOS"",""-4,19386111"",""-69,94091667"",""GPRS - PRECIPITACIÓN"",""mm"""
"0029045190,""0257"",""2024 Jan 01 05:32:00 PM"",""0,1"",""AEROPUERTO E. CORTISSOZ"",""ATLANTICO"",""SOLEDAD"",""BAJO MAGDALENA"",""10,91777778"",""-74,77972222"",""GPRS - PRECIPITACIÓN"",""mm"""
"0052055090,""0240"",""2024 Jan 01 02:30:00 PM"",""0,1"",""SINDAGUA"",""NARIÑO"",""TANGUA"",""PATÍA"",""1,10758333"",""-77,38936111"",""PRECIPITACIÓN"",""mm"""
"0048015050,""0257"",""2024 Jan 01 11:54:00 AM"",""0,1"",""AEROPUERTO VASQUEZ COBO"",""AMAZONAS"",""LETICIA"",""AMAZONAS - DIRECTOS"",""-4,19386111"",""-69,94091667"",""GPRS - PRECIPITACIÓN"",""mm"""
"0054025010,""0240"",""2024 Jan 01 03:00:00 PM"",""6,7"",""SAN JOSE PALMAR"",""CHOCÓ"",""NÓVITA"",""SAN JUÁN"",""4,89808333"",""-76,67666667"",""PRECIPITACIÓN"",""mm"""
"0048015050,""0257"",""2024 Jan 01 09:12:00 PM"",""0,2"",""AEROPUERTO VASQUEZ COBO"",""AMAZONAS"",""LETICIA"",""AMAZONAS - DIRECTOS"",""-4,19386111"",""-69,94091667"",""GPRS - PRECIPITACIÓN"",""mm"""
"0029045190,""0240"",""2024 Jan 01 04:00:00 PM"",""0,76"",""AEROPUERTO E. CORTISSOZ"",""ATLANTICO"",""SOLEDAD"",""BAJO MAGDALENA"",""10,91777778"",""-74,77972222"",""PRECIPITACIÓN"",""mm"""
"0048015050,""0257"",""2024 Jan 01 07:48:00 PM"",""0,2"",""AEROPUERTO VASQUEZ COBO"",""AMAZONAS"",""LETICIA"",""AMAZONAS - DIRECTOS"",""-4,19386111"",""-69,94091667"",""GPRS - PRECIPITACIÓN"",""mm"""
"0029045190,""0257"",""2024 Jan 01 05:38:00 PM"",""0,1"",""AEROPUERTO E. CORTISSOZ"",""ATLANTICO"",""SOLEDAD"",""BAJO MAGDALENA"",""10,91777778"",""-74,77972222"",""GPRS - PRECIPITACIÓN"",""mm"""
"0029045190,""0240"",""2024 Jan 01 05:30:00 PM"",""0,69"",""AEROPUERTO E. CORTISSOZ"",""ATLANTICO"",""SOLEDAD"",""BAJO MAGDALENA"",""10,91777778"",""-74,77972222"",""PRECIPITACIÓN"",""mm"""
"0029045190,""0257"",""2024 Jan 01 12:12:00 PM"",""0,1"",""AEROPUERTO E. CORTISSOZ"",""ATLANTICO"",""SOLEDAD"",""BAJO MAGDALENA"",""10,91777778"",""-74,77972222"",""GPRS - PRECIPITACIÓN"",""mm"""
"0035225030,""0240"",""2024 Jan 01 01:50:00 PM"",""0,5"",""MODULOS"",""CASANARE"",""OROCUÉ"",""META"",""4,91047222"",""-71,43305556"",""PRECIPITACIÓN"",""mm"""
"0048015050,""0257"",""2024 Jan 01 11:46:00 PM"",""0,1"",""AEROPUERTO VASQUEZ COBO"",""AMAZONAS"",""LETICIA"",""AMAZONAS - DIRECTOS"",""-4,19386111"",""-69,94091667"",""GPRS - PRECIPITACIÓN"",""mm"""
"0048015050,""0257"",""2024 Jan 01 10:54:00 PM"",""0,1"",""AEROPUERTO VASQUEZ COBO"",""AMAZONAS"",""LETICIA"",""AMAZONAS - DIRECTOS"",""-4,19386111"",""-69,94091667"",""GPRS - PRECIPITACIÓN"",""mm"""
"0048015050,""0257"",""2024 Jan 01 12:22:00 PM"",""0,3"",""AEROPUERTO VASQUEZ COBO"",""AMAZONAS"",""LETICIA"",""AMAZONAS - DIRECTOS"",""-4,19386111"",""-69,94091667"",""GPRS - PRECIPITACIÓN"",""mm"""
"0029045190,""0257"",""2024 Jan 01 12:00:00 PM"",""0,2"",""AEROPUERTO E. CORTISSOZ"",""ATLANTICO"",""SOLEDAD"",""BAJO MAGDALENA"",""10,91777778"",""-74,77972222"",""GPRS - PRECIPITACIÓN"",""mm"""
"0029045190,""0257"",""2024 Jan 01 03:02:00 PM"",""0,1"",""AEROPUERTO E. CORTISSOZ"",""ATLANTICO"",""SOLEDAD"",""BAJO MAGDALENA"",""10,91777778"",""-74,77972222"",""GPRS - PRECIPITACIÓN"",""mm"""
"0029045190,""0257"",""2024 Jan 01 03:18:00 PM"",""0,1"",""AEROPUERTO E. CORTISSOZ"",""ATLANTICO"",""SOLEDAD"",""BAJO MAGDALENA"",""10,91777778"",""-74,77972222"",""GPRS - PRECIPITACIÓN"",""mm"""
"0048015050,""0257"",""2024 Jan 01 07:28:00 PM"",""0,1"",""AEROPUERTO VASQUEZ COBO"",""AMAZONAS"",""LETICIA"",""AMAZONAS - DIRECTOS"",""-4,19386111"",""-69,94091667"",""GPRS - PRECIPITACIÓN"",""mm"""
"0048015050,""0257"",""2024 Jan 01 01:04:00 PM"",""0,2"",""AEROPUERTO VASQUEZ COBO"",""AMAZONAS"",""LETICIA"",""AMAZONAS - DIRECTOS"",""-4,19386111"",""-69,94091667"",""GPRS - PRECIPITACIÓN"",""mm"""
"0029045190,""0257"",""2024 Jan 01 02:58:00 PM"",""0,1"",""AEROPUERTO E. CORTISSOZ"",""ATLANTICO"",""SOLEDAD"",""BAJO MAGDALENA"",""10,91777778"",""-74,77972222"",""GPRS - PRECIPITACIÓN"",""mm"""
"0048015050,""0240"",""2024 Jan 01 07:20:00 PM"",""1,21"",""AEROPUERTO VASQUEZ COBO"",""AMAZONAS"",""LETICIA"",""AMAZONAS - DIRECTOS"",""-4,19386111"",""-69,94091667"",""PRECIPITACIÓN"",""mm"""
"0048015050,""0257"",""2024 Jan 01 10:42:00 PM"",""0,1"",""AEROPUERTO VASQUEZ COBO"",""AMAZONAS"",""LETICIA"",""AMAZONAS - DIRECTOS"",""-4,19386111"",""-69,94091667"",""GPRS - PRECIPITACIÓN"",""mm"""
"0048015050,""0257"",""2024 Jan 01 06:14:00 PM"",""0,1"",""AEROPUERTO VASQUEZ COBO"",""AMAZONAS"",""LETICIA"",""AMAZONAS - DIRECTOS"",""-4,19386111"",""-69,94091667"",""GPRS - PRECIPITACIÓN"",""mm"""
"0048015050,""0240"",""2024 Jan 01 07:30:00 PM"",""0,85"",""AEROPUERTO VASQUEZ COBO"",""AMAZONAS"",""LETICIA"",""AMAZONAS - DIRECTOS"",""-4,19386111"",""-69,94091667"",""PRECIPITACIÓN"",""mm"""
"0052050080,""0240"",""2024 Jan 01 12:20:00 PM"",""1,2"",""TANGUA"",""NARIÑO"",""TANGUA"",""PATÍA"",""1,09416667"",""-77,39197222"",""PRECIPITACIÓN"",""mm"""
"0048015050,""0257"",""2024 Jan 01 10:04:00 PM"",""0,1"",""AEROPUERTO VASQUEZ COBO"",""AMAZONAS"",""LETICIA"",""AMAZONAS - DIRECTOS"",""-4,19386111"",""-69,94091667"",""GPRS - PRECIPITACIÓN"",""mm"""
"0029045190,""0257"",""2024 Jan 01 04:24:00 PM"",""0,1"",""AEROPUERTO E. CORTISSOZ"",""ATLANTICO"",""SOLEDAD"",""BAJO MAGDALENA"",""10,91777778"",""-74,77972222"",""GPRS - PRECIPITACIÓN"",""mm"""
"0048015050,""0257"",""2024 Jan 01 07:50:00 PM"",""0,2"",""AEROPUERTO VASQUEZ COBO"",""AMAZONAS"",""LETICIA"",""AMAZONAS - DIRECTOS"",""-4,19386111"",""-69,94091667"",""GPRS - PRECIPITACIÓN"",""mm"""
"0052050080,""0240"",""2024 Jan 01 07:40:00 PM"",""0,2"",""TANGUA"",""NARIÑO"",""TANGUA"",""PATÍA"",""1,09416667"",""-77,39197222"",""PRECIPITACIÓN"",""mm"""
"0052055090,""0240"",""2024 Jan 01 01:40:00 PM"",""0,3"",""SINDAGUA"",""NARIÑO"",""TANGUA"",""PATÍA"",""1,10758333"",""-77,38936111"",""PRECIPITACIÓN"",""mm"""
"0048015050,""0240"",""2024 Jan 01 02:40:00 PM"",""1,92"",""AEROPUERTO VASQUEZ COBO"",""AMAZONAS"",""LETICIA"",""AMAZONAS - DIRECTOS"",""-4,19386111"",""-69,94091667"",""PRECIPITACIÓN"",""mm"""
"0035235010,""0240"",""2024 Jan 01 02:00:00 PM"",""0,3"",""CARDON EL"",""BOYACÁ"",""SOCOTÁ"",""META"",""6,01166667"",""-72,52927778"",""PRECIPITACIÓN"",""mm"""
"0029045190,""0257"",""2024 Jan 01 05:06:00 PM"",""0,1"",""AEROPUERTO E. CORTISSOZ"",""ATLANTICO"",""SOLEDAD"",""BAJO MAGDALENA"",""10,91777778"",""-74,77972222"",""GPRS - PRECIPITACIÓN"",""mm"""
"0048015050,""0257"",""2024 Jan 01 07:02:00 PM"",""0,1"",""AEROPUERTO VASQUEZ COBO"",""AMAZONAS"",""LETICIA"",""AMAZONAS - DIRECTOS"",""-4,19386111"",""-69,94091667"",""GPRS - PRECIPITACIÓN"",""mm"""
"0048015050,""0257"",""2024 Jan 01 01:30:00 PM"",""0,2"",""AEROPUERTO VASQUEZ COBO"",""AMAZONAS"",""LETICIA"",""AMAZONAS - DIRECTOS"",""-4,19386111"",""-69,94091667"",""GPRS - PRECIPITACIÓN"",""mm"""
"0029045190,""0257"",""2024 Jan 01 04:06:00 PM"",""0,1"",""AEROPUERTO E. CORTISSOZ"",""ATLANTICO"",""SOLEDAD"",""BAJO MAGDALENA"",""10,91777778"",""-74,77972222"",""GPRS - PRECIPITACIÓN"",""mm"""
"0048015050,""0240"",""2024 Jan 01 12:10:00 PM"",""1,67"",""AEROPUERTO VASQUEZ COBO"",""AMAZONAS"",""LETICIA"",""AMAZONAS - DIRECTOS"",""-4,19386111"",""-69,94091667"",""PRECIPITACIÓN"",""mm"""
"0048015050,""0257"",""2024 Jan 01 12:44:00 PM"",""0,1"",""AEROPUERTO VASQUEZ COBO"",""AMAZONAS"",""LETICIA"",""AMAZONAS - DIRECTOS"",""-4,19386111"",""-69,94091667"",""GPRS - PRECIPITACIÓN"",""mm"""
"0029045190,""0257"",""2024 Jan 01 03:54:00 PM"",""0,1"",""AEROPUERTO E. CORTISSOZ"",""ATLANTICO"",""SOLEDAD"",""BAJO MAGDALENA"",""10,91777778"",""-74,77972222"",""GPRS - PRECIPITACIÓN"",""mm"""
"0029045190,""0240"",""2024 Jan 01 06:40:00 PM"",""0,03"",""AEROPUERTO E. CORTISSOZ"",""ATLANTICO"",""SOLEDAD"",""BAJO MAGDALENA"",""10,91777778"",""-74,77972222"",""PRECIPITACIÓN"",""mm"""
"0029045190,""0257"",""2024 Jan 01 05:46:00 PM"",""0,1"",""AEROPUERTO E. CORTISSOZ"",""ATLANTICO"",""SOLEDAD"",""BAJO MAGDALENA"",""10,91777778"",""-74,77972222"",""GPRS - PRECIPITACIÓN"",""mm"""
"0054025010,""0240"",""2024 Jan 01 09:10:00 PM"",""6,7"",""SAN JOSE PALMAR"",""CHOCÓ"",""NÓVITA"",""SAN JUÁN"",""4,89808333"",""-76,67666667"",""PRECIPITACIÓN"",""mm"""
"0054025010,""0240"",""2024 Jan 01 01:20:00 PM"",""6,7"",""SAN JOSE PALMAR"",""CHOCÓ"",""NÓVITA"",""SAN JUÁN"",""4,89808333"",""-76,67666667"",""PRECIPITACIÓN"",""mm"""
"0054025010,""0240"",""2024 Jan 01 12:10:00 PM"",""6,7"",""SAN JOSE PALMAR"",""CHOCÓ"",""NÓVITA"",""SAN JUÁN"",""4,89808333"",""-76,67666667"",""PRECIPITACIÓN"",""mm"""
"0048015050,""0240"",""2024 Jan 01 03:30:00 PM"",""1,91"",""AEROPUERTO VASQUEZ COBO"",""AMAZONAS"",""LETICIA"",""AMAZONAS - DIRECTOS"",""-4,19386111"",""-69,94091667"",""PRECIPITACIÓN"",""mm"""
"0048015050,""0257"",""2024 Jan 01 08:14:00 PM"",""0,2"",""AEROPUERTO VASQUEZ COBO"",""AMAZONAS"",""LETICIA"",""AMAZONAS - DIRECTOS"",""-4,19386111"",""-69,94091667"",""GPRS - PRECIPITACIÓN"",""mm"""
"0052050060,""0240"",""2024 Jan 01 01:00:00 PM"",""0,5"",""RIO BOBO"",""NARIÑO"",""PASTO"",""PATÍA"",""1,0995"",""-77,29972222"",""PRECIPITACIÓN"",""mm"""
"0029045190,""0257"",""2024 Jan 01 04:48:00 PM"",""0,1"",""AEROPUERTO E. CORTISSOZ"",""ATLANTICO"",""SOLEDAD"",""BAJO MAGDALENA"",""10,91777778"",""-74,77972222"",""GPRS - PRECIPITACIÓN"",""mm"""
"0048015050,""0257"",""2024 Jan 01 11:08:00 PM"",""0,1"",""AEROPUERTO VASQUEZ COBO"",""AMAZONAS"",""LETICIA"",""AMAZONAS - DIRECTOS"",""-4,19386111"",""-69,94091667"",""GPRS - PRECIPITACIÓN"",""mm"""
"0029045190,""0257"",""2024 Jan 01 02:28:00 PM"",""0,1"",""AEROPUERTO E. CORTISSOZ"",""ATLANTICO"",""SOLEDAD"",""BAJO MAGDALENA"",""10,91777778"",""-74,77972222"",""GPRS - PRECIPITACIÓN"",""mm"""
"0035225030,""0240"",""2024 Jan 01 01:20:00 PM"",""2,6"",""MODULOS"",""CASANARE"",""OROCUÉ"",""META"",""4,91047222"",""-71,43305556"",""PRECIPITACIÓN"",""mm"""
"0048015050,""0257"",""2024 Jan 01 10:12:00 PM"",""0,1"",""AEROPUERTO VASQUEZ COBO"",""AMAZONAS"",""LETICIA"",""AMAZONAS - DIRECTOS"",""-4,19386111"",""-69,94091667"",""GPRS - PRECIPITACIÓN"",""mm"""
"0054025010,""0240"",""2024 Jan 01 04:10:00 PM"",""6,7"",""SAN JOSE PALMAR"",""CHOCÓ"",""NÓVITA"",""SAN JUÁN"",""4,89808333"",""-76,67666667"",""PRECIPITACIÓN"",""mm"""
"0052050080,""0240"",""2024 Jan 01 12:50:00 PM"",""0,1"",""TANGUA"",""NARIÑO"",""TANGUA"",""PATÍA"",""1,09416667"",""-77,39197222"",""PRECIPITACIÓN"",""mm"""
"0048015050,""0257"",""2024 Jan 01 06:04:00 PM"",""0,2"",""AEROPUERTO VASQUEZ COBO"",""AMAZONAS"",""LETICIA"",""AMAZONAS - DIRECTOS"",""-4,19386111"",""-69,94091667"",""GPRS - PRECIPITACIÓN"",""mm"""
"0054025010,""0240"",""2024 Jan 01 06:50:00 PM"",""6,7"",""SAN JOSE PALMAR"",""CHOCÓ"",""NÓVITA"",""SAN JUÁN"",""4,89808333"",""-76,67666667"",""PRECIPITACIÓN"",""mm"""
"0052055230,""0257"",""2024 Jan 01 12:12:00 PM"",""0,052"",""AEROPUERTO SAN LUIS"",""NARIÑO"",""ALDANA"",""PATÍA"",""0,85708333"",""-77,67775"",""GPRS - PRECIPITACIÓN"",""mm"""
"0029045190,""0257"",""2024 Jan 01 02:08:00 PM"",""0,1"",""AEROPUERTO E. CORTISSOZ"",""ATLANTICO"",""SOLEDAD"",""BAJO MAGDALENA"",""10,91777778"",""-74,77972222"",""GPRS - PRECIPITACIÓN"",""mm"""
"0054025010,""0240"",""2024 Jan 01 09:20:00 PM"",""6,7"",""SAN JOSE PALMAR"",""CHOCÓ"",""NÓVITA"",""SAN JUÁN"",""4,89808333"",""-76,67666667"",""PRECIPITACIÓN"",""mm"""
"0048015050,""0257"",""2024 Jan 01 08:02:00 PM"",""0,2"",""AEROPUERTO VASQUEZ COBO"",""AMAZONAS"",""LETICIA"",""AMAZONAS - DIRECTOS"",""-4,19386111"",""-69,94091667"",""GPRS - PRECIPITACIÓN"",""mm"""
"0048015050,""0257"",""2024 Jan 01 08:42:00 PM"",""0,1"",""AEROPUERTO VASQUEZ COBO"",""AMAZONAS"",""LETICIA"",""AMAZONAS - DIRECTOS"",""-4,19386111"",""-69,94091667"",""GPRS - PRECIPITACIÓN"",""mm"""
"0048015050,""0240"",""2024 Jan 01 12:40:00 PM"",""1,75"",""AEROPUERTO VASQUEZ COBO"",""AMAZONAS"",""LETICIA"",""AMAZONAS - DIRECTOS"",""-4,19386111"",""-69,94091667"",""PRECIPITACIÓN"",""mm"""
"0029045190,""0257"",""2024 Jan 01 05:14:00 PM"",""0,1"",""AEROPUERTO E. CORTISSOZ"",""ATLANTICO"",""SOLEDAD"",""BAJO MAGDALENA"",""10,91777778"",""-74,77972222"",""GPRS - PRECIPITACIÓN"",""mm"""
"0048015050,""0257"",""2024 Jan 01 08:08:00 PM"",""0,2"",""AEROPUERTO VASQUEZ COBO"",""AMAZONAS"",""LETICIA"",""AMAZONAS - DIRECTOS"",""-4,19386111"",""-69,94091667"",""GPRS - PRECIPITACIÓN"",""mm"""
"0029047000,""0240"",""2024 Jan 01 06:10:00 PM"",""0,14"",""TEBSA BQUILLA"",""ATLANTICO"",""SOLEDAD"",""BAJO MAGDALENA"",""10,93663889"",""-74,75988889"",""PRECIPITACIÓN"",""mm"""
"0048015050,""0257"",""2024 Jan 01 01:00:00 PM"",""0,2"",""AEROPUERTO VASQUEZ COBO"",""AMAZONAS"",""LETICIA"",""AMAZONAS - DIRECTOS"",""-4,19386111"",""-69,94091667"",""GPRS - PRECIPITACIÓN"",""mm"""
"0048015050,""0240"",""2024 Jan 01 09:40:00 PM"",""1,34"",""AEROPUERTO VASQUEZ COBO"",""AMAZONAS"",""LETICIA"",""AMAZONAS - DIRECTOS"",""-4,19386111"",""-69,94091667"",""PRECIPITACIÓN"",""mm"""
"0048015050,""0240"",""2024 Jan 01 11:50:00 AM"",""2,83"",""AEROPUERTO VASQUEZ COBO"",""AMAZONAS"",""LETICIA"",""AMAZONAS - DIRECTOS"",""-4,19386111"",""-69,94091667"",""PRECIPITACIÓN"",""mm"""
"0054025010,""0240"",""2024 Jan 01 07:20:00 PM"",""6,7"",""SAN JOSE PALMAR"",""CHOCÓ"",""NÓVITA"",""SAN JUÁN"",""4,89808333"",""-76,67666667"",""PRECIPITACIÓN"",""mm"""
"0048015050,""0257"",""2024 Jan 01 10:26:00 PM"",""0,1"",""AEROPUERTO VASQUEZ COBO"",""AMAZONAS"",""LETICIA"",""AMAZONAS - DIRECTOS"",""-4,19386111"",""-69,94091667"",""GPRS - PRECIPITACIÓN"",""mm"""
"0048015050,""0257"",""2024 Jan 01 05:58:00 PM"",""0,1"",""AEROPUERTO VASQUEZ COBO"",""AMAZONAS"",""LETICIA"",""AMAZONAS - DIRECTOS"",""-4,19386111"",""-69,94091667"",""GPRS - PRECIPITACIÓN"",""mm"""
"0029045190,""0257"",""2024 Jan 01 05:08:00 PM"",""0,1"",""AEROPUERTO E. CORTISSOZ"",""ATLANTICO"",""SOLEDAD"",""BAJO MAGDALENA"",""10,91777778"",""-74,77972222"",""GPRS - PRECIPITACIÓN"",""mm"""
"0048015050,""0257"",""2024 Jan 01 05:56:00 PM"",""0,1"",""AEROPUERTO VASQUEZ COBO"",""AMAZONAS"",""LETICIA"",""AMAZONAS - DIRECTOS"",""-4,19386111"",""-69,94091667"",""GPRS - PRECIPITACIÓN"",""mm"""
